session_id,target
22769,0.0002811201677406127
22770,6.864379766901968e-06
22771,5.124386423295349e-05
22772,0.001047988784019883
22773,8.664208511129832e-08
22774,1.1073172274096871e-05
22775,6.257014116559864e-05
22776,0.0010655774367922836
22777,0.0005961583538744915
22778,0.00538008876149206
22779,0.0002485214333597837
22780,1.3566208161330162e-05
22781,4.025222855169063e-07
22782,0.00495801624995139
22783,5.6275157038230285e-05
22784,5.448365504237478e-07
22785,1.2031206808656637e-06
22786,4.805403617203378e-06
22787,1.4104738342560903e-05
22788,3.30778377620825e-06
22789,3.0420970803016836e-08
22790,1.7622228225419982e-07
22791,1.0402767456547912e-05
22792,2.7894140334894155e-06
22793,1.2041123105891068e-06
22794,1.7951713971897685e-07
22795,6.42254944812248e-05
22796,8.770283177959284e-06
22797,4.008670543902172e-05
22798,6.832432485823508e-05
22799,1.2050787353511017e-06
22800,0.00938094436876105
22801,0.0016750146426148943
22802,9.11929513390255e-06
22803,0.0001998868999140577
22804,0.005257578935329518
22805,4.900090471554962e-07
22806,0.0005698085273057181
22807,4.829517787506436e-07
22808,0.008574012121132867
22809,1.1674347805116564e-05
22810,0.0002223934225248451
22811,0.0016209238520999306
22812,3.6922627486880594e-05
22813,7.57018912276603e-08
22814,3.887125037433505e-06
22815,1.1666205186954266e-06
22816,3.186544182194217e-05
22817,0.0027235133002712856
22818,2.030800376176006e-05
22819,3.2435608169364236e-06
22820,0.006516872445604722
22821,0.0005529260184308562
22822,0.0005183952943607444
22823,3.688562327123679e-05
22824,0.0001407409189768469
22825,1.4750609247201466e-06
22826,0.00013044599999748334
22827,0.09854056921528427
22828,0.0037994546168679216
22829,0.003056922865680094
22830,2.23105468576668e-05
22831,0.0004701544158899171
22832,5.129060536514846e-07
22833,7.976381451124672e-07
22834,1.2169974676044041e-06
22835,0.000645748435839354
22836,0.00018669131421332073
22837,0.00464199291003668
22838,0.0003666165447778771
22839,8.979286001256574e-07
22840,0.00010286162182669385
22841,0.03640396765016704
22842,4.067474538567368e-06
22843,0.0003896209589274241
22844,0.000951152019724411
22845,0.0006486117632281837
22846,0.00019632052001051888
22847,1.5319512148742042e-05
22848,2.07046465510484e-06
22849,1.9959100823889344e-06
22850,0.00027316498186514903
22851,0.005428241260967376
22852,3.1942184288462634e-09
22853,0.010396935735541159
22854,7.100963590330989e-09
22855,8.394527535383541e-08
22856,4.685734498099882e-05
22857,1.3340632946446142e-06
22858,1.0122417868424507e-06
22859,0.00010149565795532997
22860,3.3822836959132955e-06
22861,2.427201302683611e-06
22862,1.664517323604236e-07
22863,2.029991952685676e-06
22864,0.0005463205497143272
22865,0.0005448670370236275
22866,0.0002810471817311514
22867,0.0012806932258734697
22868,0.00016146662934427225
22869,1.810668613019046e-10
22870,0.005167960052694022
22871,4.592070252115966e-06
22872,0.004944730436536635
22873,0.00010888733025145839
22874,0.164975063855325
22875,9.688614315121448e-07
22876,0.01248235595338831
22877,0.0010889761039986228
22878,4.7070023949650463e-07
22879,9.507913532803585e-07
22880,0.002409063953002547
22881,1.3901607985502255e-06
22882,9.77630938489024e-06
22883,2.8449212425513933e-06
22884,3.383492068956894e-08
22885,8.64019480028646e-07
22886,0.1549626590411275
22887,2.6862389062003933e-06
22888,1.8279240000899297e-05
22889,0.005288356677658903
22890,3.641092281941757e-07
22891,4.6977551681755737e-07
22892,2.0259654149086038e-05
22893,3.324741281869683e-05
22894,8.395473125034157e-05
22895,0.43054846122807994
22896,7.232959600379358e-07
22897,1.1826707307138664e-05
22898,0.0014326499191739234
22899,0.0003724404848377233
22900,3.466682203623862e-05
22901,1.0516263346138367e-05
22902,0.0009724427332488528
22903,0.03588712349216831
22904,1.271008004328537e-06
22905,3.448634957840424e-06
22906,1.6733039665330086e-05
22907,1.3931190607811174e-05
22908,0.003816525978713975
22909,0.00010924348041847106
22910,3.429644035650355e-05
22911,3.750554879632896e-06
22912,6.154868569002515e-05
22913,0.00016864854461841138
22914,0.0016714968609463652
22915,1.3456081958975486e-05
22916,2.526040334315568e-07
22917,2.9249166847275447e-06
22918,0.00040249042153601457
22919,0.000511656097653143
22920,0.0005578143622743967
22921,0.0011844598156781794
22922,1.0482862932339535e-05
22923,0.004508178285292429
22924,0.00012652262606671497
22925,5.4955828664753446e-05
22926,7.749823721351565e-06
22927,0.00030631051468362885
22928,0.0018189067851143745
22929,0.010559716738582237
22930,0.0006382144144306826
22931,4.052140315908527e-06
22932,0.0003380400422938169
22933,0.00020458218855383566
22934,1.4372298836546325e-07
22935,0.00012474973033574355
22936,0.0001255199202815614
22937,0.0001415055945151607
22938,3.1065700500912e-08
22939,3.8935986635938924e-08
22940,5.89668377167268e-08
22941,1.9448361399155206e-06
22942,3.551915846070907e-05
22943,3.9569508896238876e-05
22944,0.0001289461485438429
22945,4.771468223632248e-08
22946,4.3541274953370966e-07
22947,9.57450175758647e-08
22948,0.11824630329899694
22949,6.729461521676904e-06
22950,0.01292846836599156
22951,3.9265017294977626e-06
22952,2.7259495106706468e-05
22953,6.567100838345475e-05
22954,9.589824105168891e-07
22955,0.00022912110404963188
22956,0.004177757832111371
22957,1.3831552215265275e-05
22958,4.4395643317908036e-05
22959,7.104065105004471e-07
22960,0.004352049023499193
22961,0.0009024546632052545
22962,1.7358223113406418e-05
22963,8.838458405935765e-07
22964,0.0005224293455173341
22965,0.00012718233149264924
22966,8.709481560613072e-05
22967,0.006311104562293543
22968,5.237321990646107e-05
22969,8.06937775655218e-07
22970,5.380056046576737e-05
22971,0.0004708507586148252
22972,6.37803430958927e-07
22973,2.919543016836224e-06
22974,6.253336539810933e-05
22975,1.517471443850717e-06
22976,0.13787174866471477
22977,9.673696457096467e-06
22978,3.5159741539168477e-09
22979,6.930115081944144e-05
22980,7.694017958094425e-05
22981,0.01285174040732651
22982,8.594371912707626e-07
22983,1.4128490223184802e-05
22984,1.6326498297352154e-05
22985,2.381192128767572e-05
22986,1.8777160031366581e-06
22987,8.091121185299587e-08
22988,1.257473478800774e-05
22989,1.3137897856656482e-05
22990,0.004470395713104259
22991,0.0001565082488903829
22992,0.000287041358292064
22993,1.2866937185555338e-07
22994,0.04023911276204416
22995,6.372569988677734e-07
22996,8.575428905307836e-08
22997,3.3077146398572364e-05
22998,0.00039357530182675175
22999,4.658914205296512e-08
23000,0.00040729221169057063
23001,2.559546058441025e-06
23002,7.916409896495103e-07
23003,1.613745479182335e-08
23004,4.16351958118768e-05
23005,0.0022631564332595343
23006,8.587430484121334e-08
23007,8.055247273645588e-05
23008,0.003600429467037714
23009,0.0009651688893687187
23010,6.520467194305272e-09
23011,1.6692522880761596e-05
23012,0.0011014278803558174
23013,9.48326627832991e-07
23014,4.613026859616252e-06
23015,9.797001532135554e-07
23016,4.581651295702816e-08
23017,4.8362161974078664e-06
23018,1.6955129004421125e-05
23019,1.6477007442617733e-06
23020,1.2274707108508405e-06
23021,0.0028434272677779235
23022,3.6845987266736064e-06
23023,1.7361725834134384e-08
23024,0.00876118866683828
23025,1.2607275254190188e-06
23026,0.08040559774599829
23027,4.150295940474475e-09
23028,0.00016592484567230258
23029,3.3092586222175235e-05
23030,1.4937628856332392e-05
23031,1.6754607637182652e-05
23032,1.0397425971268892e-06
23033,7.935574388640884e-05
23034,2.4229318608262287e-07
23035,1.5229923240636284e-06
23036,1.0614645173411737e-06
23037,1.1226124551937036e-05
23038,9.82511139918903e-08
23039,7.111991730506535e-06
23040,2.5197813781528552e-05
23041,0.00026731732561891203
23042,0.0006439388136819785
23043,8.398322547532074e-07
23044,0.0012536931237553631
23045,0.00016329931978410455
23046,0.00034427504341804087
23047,0.00027605868631735037
23048,1.3651915017853154e-05
23049,1.3409866825363715e-05
23050,0.0003918257639956131
23051,0.00019077324584954684
23052,1.4064493152266518e-05
23053,3.2313026602140636e-05
23054,0.0020624526952355998
23055,8.075298617124312e-06
23056,1.1598542620315975e-05
23057,0.00023079618407250023
23058,1.1560605646922722e-05
23059,5.923914045120496e-07
23060,0.003044160866110934
23061,1.7471040147657884e-06
23062,5.137646977995236e-07
23063,0.0017436177158538717
23064,1.7921860307481096e-07
23065,0.0020784919832500023
23066,1.9812433133469066e-05
23067,0.0017734549224109322
23068,6.993574891116299e-07
23069,0.002349223581324589
23070,0.01218092451541628
23071,3.4373720596010417e-06
23072,3.230485257974059e-08
23073,1.0151512722842578e-06
23074,7.71217840583326e-06
23075,9.917722363755525e-05
23076,1.4741569206843707e-05
23077,0.005709168853974119
23078,1.6696475047108299e-06
23079,3.219434814455788e-07
23080,0.00014124186301181374
23081,4.194131286084089e-05
23082,0.003908698796081242
23083,1.4148855503818276e-05
23084,0.030714428903546722
23085,3.40936926639065e-06
23086,8.561171552329424e-07
23087,4.2199521992788993e-07
23088,0.00034204705862966563
23089,0.00019259627663156085
23090,1.5501111084042755e-05
23091,6.98628804931187e-09
23092,1.9988671789187133e-06
23093,0.0001358559188606455
23094,1.1129116657848559e-07
23095,1.7529434972168426e-05
23096,3.396643511225128e-06
23097,1.8627791316460142e-05
23098,0.035353949084470225
23099,0.00036791255544732943
23100,7.266074657194801e-06
23101,1.6259811960670267e-06
23102,5.963453350709472e-05
23103,1.1839117072293782e-05
23104,1.3023690560136155e-05
23105,2.0765894221385946e-06
23106,1.177265484753477e-05
23107,0.009847212117278058
23108,1.5228685796575738e-07
23109,3.5082819581509132e-06
23110,0.00025682506675557077
23111,1.4567291387735048e-06
23112,7.150026240101192e-05
23113,0.003122597105512791
23114,4.899488694176781e-06
23115,0.003607607034203468
23116,6.155616197835937e-06
23117,0.000320676861820476
23118,0.08994276560361492
23119,4.018502341306086e-05
23120,0.035152392741457775
23121,6.613688972099654e-08
23122,7.017998373401243e-05
23123,9.233125015549676e-06
23124,0.023879571672787966
23125,2.2218869775568546e-06
23126,0.004787892902046742
23127,2.2988476003145054e-07
23128,2.8273372469040936e-07
23129,0.06768360620188647
23130,2.563500665875708e-05
23131,1.1779465547406182e-07
23132,1.890239835079974e-05
23133,0.002334377974348875
23134,6.935703521583831e-06
23135,2.037847822103024e-07
23136,2.8994781509368503e-06
23137,0.0009887917548221659
23138,9.747766248788653e-06
23139,7.906945729583841e-08
23140,0.0007191082473369598
23141,0.0014581271327454776
23142,8.051528981551392e-05
23143,3.995753867404277e-05
23144,1.7763823613656838e-05
23145,3.1302131315492633e-07
23146,4.1256022061447214e-08
23147,6.566634566775769e-06
23148,1.3984386343675148e-08
23149,0.0025683884686348185
23150,0.010679258234046266
23151,0.005273248994899052
23152,1.9344923861618375e-05
23153,0.0001755533537517928
23154,1.862223385580952e-06
23155,6.185259587216437e-07
23156,0.00026485477788685315
23157,9.83084834014002e-06
23158,3.6868949361829865e-07
23159,9.32246132869306e-06
23160,1.890457935416271e-06
23161,3.967461317837424e-07
23162,0.0001494555982166592
23163,9.416955799581451e-05
23164,0.0017110882847680454
23165,0.0018894570165077253
23166,0.0017975758524332783
23167,7.482479527851107e-05
23168,2.101615306467728e-07
23169,0.33098723445337447
23170,0.00025730216792268053
23171,4.781964784391283e-07
23172,0.00013675306461682798
23173,0.00457858677403794
23174,4.001829951985205e-06
23175,6.832283275412294e-05
23176,2.8058197283054047e-05
23177,3.5976084214919132e-09
23178,1.742648918319265e-05
23179,0.0015355217484274617
23180,1.739307450079037e-08
23181,0.00045459373416938803
23182,8.396836789930297e-07
23183,0.0005848809446626968
23184,4.852927049539333e-06
23185,1.550539475224327e-07
23186,0.00034654960784009605
23187,9.018377383701235e-06
23188,9.760071973735657e-07
23189,5.017168453200564e-07
23190,0.0010616306769795712
23191,1.1633485578240638e-05
23192,5.349394656857315e-07
23193,0.00027162122955783877
23194,4.401441904811941e-06
23195,9.229627156271189e-07
23196,7.943788997905933e-07
23197,0.00014507061267013266
23198,1.5526475430706315e-06
23199,0.00011502513738053535
23200,1.1415186977319307e-06
23201,1.541646902622769e-06
23202,2.7909292649644504e-06
23203,0.0011624149366001692
23204,6.684868256988801e-06
23205,0.0008421431285871942
23206,1.0054086632589188e-06
23207,3.125673031625739e-05
23208,7.375692531380884e-05
23209,5.520848024990788e-09
23210,0.0007479326906860396
23211,1.9366410551048425e-06
23212,4.435805425868026e-06
23213,2.495538377348357e-08
23214,0.00022648345830364588
23215,4.2832303918378675e-08
23216,2.1453594422923955e-05
23217,5.973544571093826e-06
23218,0.01853582805424174
23219,1.5553376366227884e-08
23220,2.6937565842947598e-05
23221,1.919222619531029e-06
23222,0.00909873255456981
23223,1.6348383304116488e-06
23224,8.106264722181477e-07
23225,4.2081505472935145e-08
23226,0.0003158580423843616
23227,3.6052815891166927e-08
23228,0.0015292499700976755
23229,1.1101306350646128e-08
23230,6.860660023369631e-06
23231,0.023124204245665105
23232,1.7983458562196546e-05
23233,1.6936074590338948e-08
23234,2.9465703621154796e-05
23235,1.6544514355215805e-05
23236,0.000147659779803327
23237,2.147632929011345e-06
23238,1.4664525341626316e-05
23239,0.009282044193980717
23240,0.00524987865199478
23241,0.00034812668425469894
23242,2.3655261016314154e-06
23243,2.6718677127984866e-07
23244,0.0003889097747592995
23245,6.595604377144906e-05
23246,1.5127491237114424e-06
23247,6.990867596900507e-07
23248,6.206519390271443e-07
23249,0.5917693078337736
23250,1.1984560236250204e-06
23251,9.848830039464303e-08
23252,0.0021020022865684074
23253,0.001189949777358379
23254,2.076608772849393e-05
23255,1.3266404695267955e-06
23256,5.454260286311113e-06
23257,0.02547757981019377
23258,9.52470893365419e-08
23259,3.2617207771011106e-05
23260,7.387521687719549e-06
23261,1.2940587858839614e-07
23262,0.0018622986888314032
23263,2.2044153152268887e-08
23264,5.374846709060636e-07
23265,8.113051419258946e-07
23266,9.141278137027244e-05
23267,0.0001784361071082059
23268,0.010022408480194554
23269,7.478750229102689e-06
23270,3.261555415579957e-05
23271,4.073215346836266e-08
23272,3.3910676096879595e-06
23273,2.030582448491851e-06
23274,5.262301313939729e-08
23275,1.7594283184625852e-08
23276,0.002226185115654272
23277,9.543490573853085e-08
23278,0.0027516288810712297
23279,5.074700864853836e-06
23280,4.822995332451453e-06
23281,4.608256563011648e-07
23282,3.1397306739680235e-06
23283,9.632211416105664e-07
23284,0.00010761549364459529
23285,3.2049040080298155e-05
23286,0.0001575150682370077
23287,1.0008334702225326e-06
23288,3.1894484678064877e-06
23289,2.9626782463358582e-05
23290,4.772871348864531e-06
23291,3.215897926126243e-06
23292,6.842286415098824e-05
23293,1.3366718381164638e-05
23294,3.9090069849583284e-07
23295,0.5511576402543786
23296,0.00044219928106203367
23297,0.00014759813066889333
23298,3.4716114573878664e-06
23299,0.00024551336579226366
23300,1.2850175049798161e-06
23301,1.2611113970898582e-06
23302,2.3952022503971143e-06
23303,1.337861609917086e-05
23304,9.07987946833714e-06
23305,2.952328759147425e-07
23306,0.0014316735452212595
23307,0.007000507597859714
23308,0.002904181080035294
23309,2.1846034969581054e-06
23310,0.0025047512644336936
23311,0.011898463593118557
23312,6.52563600341422e-05
23313,0.00870962471839451
23314,2.060963060754324e-08
23315,3.9499083630712594e-05
23316,4.909381875825139e-09
23317,2.6780685254805628e-08
23318,0.1540615564231275
23319,0.0032790657069258003
23320,7.106662795298157e-08
23321,0.00021914564304240667
23322,2.2484373900610925e-06
23323,0.00013503013072081196
23324,5.083433198400481e-05
23325,1.828340421096624e-05
23326,1.1685009635281728e-06
23327,0.08181296451488367
23328,3.779227395258749e-07
23329,0.0021059385468178075
23330,3.030666019384421e-06
23331,1.1050260014241892e-06
23332,4.235974406210017e-05
23333,9.396834387824305e-06
23334,0.0002453417651286127
23335,1.7557609154405416e-05
23336,0.0003324621263993769
23337,2.5573326899146545e-06
23338,2.193559445779759e-05
23339,0.0001496616984827254
23340,3.6413479602234505e-05
23341,0.036530221348904025
23342,7.714083892570358e-06
23343,0.00037326007637526775
23344,1.1052013454957374e-06
23345,5.46670575104686e-05
23346,3.266758855376922e-07
23347,0.0025032982003279146
23348,6.895711636789706e-08
23349,2.007811076779955e-06
23350,3.7785187054599388e-06
23351,1.283247334361248e-08
23352,9.126900609458402e-07
23353,1.1017741446744114e-05
23354,1.8514066356758737e-08
23355,8.480201921850529e-05
23356,0.0002894675801614148
23357,0.000720564725899275
23358,6.883901079565342e-05
23359,0.1638281033205839
23360,5.2038153138816555e-08
23361,1.0300632055870981e-05
23362,9.465553240831947e-07
23363,0.0007815617936519819
23364,9.464511841275006e-06
23365,1.2293106244089048e-06
23366,0.00035951866531406986
23367,6.497099786484717e-05
23368,5.426863727331413e-05
23369,0.0029209029328592477
23370,5.1474742294084815e-06
23371,4.0830334575823635e-07
23372,0.0019049862621574566
23373,3.3193459968501525e-05
23374,1.238715273775749e-06
23375,0.0002897179380218029
23376,4.13581475029453e-05
23377,3.240967856490833e-07
23378,3.064326546345344e-05
23379,0.00028425471358567623
23380,3.862407032185526e-06
23381,7.39634339290896e-07
23382,8.77844976318971e-05
23383,1.3142785839567093e-08
23384,2.846882596609132e-09
23385,3.1812836612830903e-07
23386,1.300112944758813e-06
23387,0.0002860416582611422
23388,0.00045837652337465495
23389,2.958648681475128e-08
23390,0.00016069312910617882
23391,9.967381675472652e-07
23392,2.9175834755913733e-05
23393,7.631359734262971e-11
23394,4.7548423313854454e-07
23395,0.0006998454534784454
23396,2.1854801200753445e-05
23397,1.064170879713534e-06
23398,8.996974102171886e-08
23399,6.847363058880884e-08
23400,1.7411234186666145e-06
23401,4.591466475182271e-08
23402,2.8549576865588098e-05
23403,1.39862974795429e-06
23404,0.005054302667543143
23405,3.4833827431441726e-05
23406,0.0001109726355126442
23407,1.1419412404165291e-07
23408,2.1646266754100114e-07
23409,5.762220403990847e-05
23410,3.0410904094058463e-06
23411,8.391487906744624e-07
23412,0.0004022564935337825
23413,3.5421867997310473e-06
23414,1.2702681338402792e-06
23415,4.219189883501003e-05
23416,3.027920779039324e-05
23417,0.0004111769444731962
23418,0.0002713023907602815
23419,1.859037601826054e-06
23420,0.03081288969421074
23421,9.342005473903328e-05
23422,1.5764637315042112e-08
23423,1.2323351202829362e-05
23424,1.0694535034170007e-05
23425,0.0003042547860664417
23426,0.006424403061473291
23427,6.913068893040689e-05
23428,0.0007706669464048994
23429,2.766962736687804e-07
23430,0.006573621537450861
23431,0.00012440242649740938
23432,1.441853205270176e-05
23433,2.636127887052668e-05
23434,0.0015347374876127052
23435,6.900663342374917e-05
23436,1.0182752415704536e-07
23437,0.6191183039353211
23438,8.919456172901674e-06
23439,3.333640230661906e-05
23440,4.273830923579934e-06
23441,1.7230961912079188e-07
23442,2.0139112825382424e-06
23443,0.005666414932947648
23444,0.0013285176767107016
23445,1.522166928203897e-07
23446,2.6877389437707298e-08
23447,0.05773011708928568
23448,2.574616746276815e-05
23449,4.152248088985417e-05
23450,6.05899820623301e-05
23451,4.522959304038153e-05
23452,0.00028770784169619966
23453,1.370124148227435e-06
23454,5.43803955162892e-06
23455,0.0017802049015112162
23456,6.09890220813346e-06
23457,2.7782299267064584e-07
23458,1.2026482482828427e-07
23459,0.004407745558512909
23460,0.00016875042198325388
23461,0.0010305189480738226
23462,1.1340664488855543e-07
23463,1.4494612184811284e-05
23464,1.0950477317253482e-05
23465,0.0052783428028030195
23466,5.07062724973285e-05
23467,4.5684794589640975e-07
23468,1.0478695292380752e-06
23469,0.00012311189007336277
23470,2.842545469193301e-07
23471,3.724716555147038e-05
23472,0.0012430755178101313
23473,2.8201557634255983e-06
23474,0.00015456203111757744
23475,3.1456946536573846e-07
23476,9.22715970431172e-05
23477,2.5337059467409675e-07
23478,8.540413417545509e-07
23479,2.809787864029093e-05
23480,3.154902928170913e-07
23481,1.4090715571612158e-08
23482,0.000560126536617175
23483,1.197364082619374e-06
23484,8.345632648603966e-05
23485,3.878648322466811e-07
23486,1.9942094564363498e-06
23487,0.0004564151118651346
23488,5.718983043747476e-06
23489,8.579684058939144e-05
23490,0.0006049738268634239
23491,0.00011025850026253076
23492,4.10851705864299e-06
23493,0.001468864242496877
23494,4.6035304525221417e-07
23495,4.231938194475381e-07
23496,1.0025463638590978e-05
23497,0.006107809772607866
23498,0.0011164408924250239
23499,0.0004752107508737661
23500,1.0704304200499489e-06
23501,4.523755477625011e-08
23502,0.01719612131389919
23503,1.1322398085106443e-05
23504,8.712588885789919e-08
23505,0.07090329706033688
23506,0.0013005735353747206
23507,2.7746719905232922e-05
23508,8.030069495241292e-06
23509,9.339316976750902e-05
23510,0.0009551533486254556
23511,0.00011413887711804874
23512,2.9309376385153557e-06
23513,0.00014429100103233576
23514,1.7138303887949475e-06
23515,2.5674195555379077e-08
23516,8.411750340465906e-05
23517,1.2228744735154037e-06
23518,7.550282639723833e-06
23519,4.801906953328109e-05
23520,6.1327278998864524e-06
23521,1.1874192850990383e-06
23522,4.12367438428728e-05
23523,0.00039444455167638104
23524,0.000566068398052931
23525,1.9123613695639096e-07
23526,6.550158012787569e-05
23527,1.0215143217309744e-05
23528,6.547156375302458e-05
23529,0.0007802455781649991
23530,6.058637848971797e-07
23531,4.181310446491144e-07
23532,4.465191114865236e-07
23533,0.0007137988288195568
23534,2.6138846773069163e-07
23535,0.004975586742929621
23536,0.004785410191119068
23537,2.389784667562911e-07
23538,1.351556872933195e-06
23539,0.0001725700889327822
23540,0.00034465996438379914
23541,5.272042788552912e-08
23542,6.17424818231857e-08
23543,0.0004965318877478337
23544,8.860697124338119e-08
23545,0.017083847747446684
23546,5.2682450657947855e-06
23547,0.0072333351230228346
23548,1.2875891811249712e-05
23549,2.884661000217641e-06
23550,0.0001448693181154349
23551,0.0003950012052749985
23552,2.9104715618112702e-05
23553,2.0165132391611882e-05
23554,0.004128789466333227
23555,4.4806633902395653e-05
23556,0.00011730994926272375
23557,2.6513388373494577e-05
23558,1.8614119924034007e-07
23559,0.010316196248267387
23560,0.0013833317612023687
23561,0.0020937799903545185
23562,0.0002141661498189865
23563,0.000703125813710222
23564,2.763519899382676e-06
23565,3.7134791513320182e-06
23566,0.06298199700734135
23567,1.774965000935457e-06
23568,0.00036108521589428295
23569,7.497976306462319e-07
23570,1.4237977431050988e-05
23571,3.270735903646478e-05
23572,4.0659071340984584e-05
23573,0.00873110952668908
23574,1.473175931858082e-06
23575,0.0011932235081630407
23576,0.0003563311355565165
23577,4.80130242948889e-05
23578,1.4128938055101564e-06
23579,1.8471967553755882e-05
23580,0.00020473081410807937
23581,6.400793564897099e-05
23582,9.656188297976735e-07
23583,0.0005512736820060011
23584,9.125650643418642e-06
23585,0.5708918281062781
23586,0.014583275734357732
23587,0.003905207804510484
23588,2.138616937227204e-06
23589,0.00045810156416451934
23590,1.1423672378677701e-05
23591,2.55950606977978e-07
23592,7.901779527809352e-05
23593,3.1046623545778685e-05
23594,2.7417016218214334e-05
23595,3.3443030404607965e-07
23596,0.0108198093909378
23597,0.00021216509944009597
23598,0.0003312870651954151
23599,0.015854875144994455
23600,1.1367669085378158e-06
23601,2.6088463966368917e-05
23602,0.0026488093376847823
23603,7.459949408562206e-07
23604,3.905983436869051e-05
23605,3.1586619464618777e-07
23606,4.843864506686577e-05
23607,0.00010730171156287539
23608,9.57981722010488e-07
23609,0.00012054953067940287
23610,0.0008382217568793846
23611,0.00014818217117934873
23612,2.8751206557528815e-05
23613,8.742802436052804e-07
23614,4.2809950052601277e-07
23615,4.6810686889060446e-08
23616,5.202069108866601e-07
23617,0.0001772349038750372
23618,2.9044204278519117e-07
23619,8.833076368803904e-07
23620,1.0073902092579648e-06
23621,5.561159224001268e-06
23622,1.3568042319662936e-05
23623,9.79603904722163e-06
23624,5.821049584656191e-06
23625,5.730489048158433e-06
23626,0.00010113122348314702
23627,8.433512644945734e-08
23628,1.3532370053028656e-07
23629,0.0014610746096936258
23630,0.001423989183915116
23631,6.0356792746383e-06
23632,2.7166538166265245e-05
23633,0.0013737821590443788
23634,0.0004321976408930168
23635,0.00017530799544781763
23636,0.6876681465485737
23637,2.7357076427433266e-05
23638,1.4547956628616535e-05
23639,8.283701946399822e-05
23640,0.0002156104326729491
23641,2.252156521424271e-06
23642,1.1811010318104889e-07
23643,7.363087187056176e-05
23644,0.00020235618705243124
23645,1.4156339805261933e-05
23646,3.1557279647346515e-07
23647,0.00015047769942554907
23648,2.8788237217167367e-05
23649,2.3383148585233923e-06
23650,3.3604405613294054e-08
23651,0.0002024030562605742
23652,1.595350238251899e-08
23653,1.275606303704323e-06
23654,0.021248786641853628
23655,1.546018198807989e-06
23656,9.533026337817918e-05
23657,0.00011151381175810598
23658,2.635891907619104e-05
23659,0.004725371544722655
23660,6.550105973732093e-05
23661,0.00010394747411802739
23662,2.303360565407711e-06
23663,1.1339762393524299e-07
23664,6.200784817753917e-06
23665,5.406709452920733e-07
23666,1.7272477633415305e-08
23667,0.011086209907943971
23668,4.670099947429899e-06
23669,2.6991882561331808e-08
23670,1.5329362058131987e-07
23671,1.938278260249368e-06
23672,0.005556229761738581
23673,1.0720513285747573e-07
23674,0.00022907856806270917
23675,7.12781895416292e-08
23676,6.31209205814256e-06
23677,0.0002833661221733472
23678,8.701502757565192e-08
23679,5.54630401115561e-05
23680,0.13012444853537847
23681,2.366987509391113e-06
23682,8.788616884766824e-09
23683,0.00010163500230440914
23684,0.0009331538756739121
23685,0.0003011671797950455
23686,0.0005862761391370808
23687,2.7970931607967142e-05
23688,0.0013620962006535664
23689,4.2022373573108955e-05
23690,0.0006959223494564429
23691,2.9505803557258075e-06
23692,9.522765200581601e-05
23693,0.07751930708264468
23694,0.00029223550857759015
23695,4.609545094260965e-08
23696,0.0010411495485327985
23697,3.450838492941025e-05
23698,0.00011649734964653324
23699,8.633548651139575e-05
23700,3.2232713762146754e-07
23701,0.00011368877757691078
23702,7.373326751935792e-05
23703,0.0196530221747395
23704,0.001946200789945445
23705,0.0014396974927966696
23706,5.06780725937944e-07
23707,2.563479001430598e-07
23708,4.5927144937953785e-05
23709,1.0352513341207135e-07
23710,6.228771028138223e-05
23711,6.835383385885339e-07
23712,1.060312760565443e-06
23713,1.4009755289725776e-05
23714,1.002799841155295e-05
23715,1.2516691748349459e-05
23716,4.8859464714111306e-08
23717,1.2825740405033397e-07
23718,8.934583099409502e-07
23719,0.007211634992514709
23720,9.279817952406321e-06
23721,1.0732239821340421e-07
23722,2.1556024212739152e-05
23723,1.2381005258066366e-06
23724,8.532696742352114e-06
23725,0.00013214492342279797
23726,3.2882999596870956e-05
23727,3.835063715763986e-05
23728,9.775385008326731e-08
23729,1.2801877217795725e-07
23730,7.479429667739078e-06
23731,3.6861561553622e-07
23732,0.003908717905452156
23733,5.125443145605846e-08
23734,4.536310176325611e-08
23735,0.0004372700736440724
23736,7.463055659216742e-05
23737,1.3649667658952682e-06
23738,4.386891273703909e-05
23739,5.587603401975792e-06
23740,0.004533689382471599
23741,8.861991928421088e-09
23742,0.008412623786769133
23743,0.0049480665923279325
23744,7.579262479266276e-08
23745,6.879363523670572e-07
23746,1.3439888049268556e-06
23747,2.5500509375697793e-07
23748,3.378698106030413e-07
23749,0.06312596260534664
23750,5.484329393079503e-07
23751,2.8203985252043536e-07
23752,0.0018258527421570279
23753,0.0004867345145030357
23754,1.4730244844776835e-05
23755,1.6629563274330737e-09
23756,1.1641458890405622e-06
23757,2.0455509904371503e-05
23758,0.0011372198200700029
23759,4.196613445835384e-05
23760,0.02580882444107778
23761,0.3717986866253006
23762,9.741859386962613e-06
23763,9.242046279534467e-07
23764,0.005399595470842966
23765,2.891280809940354e-07
23766,1.1626370494247513e-05
23767,1.2259342948428006e-06
23768,0.02972210381813827
23769,0.0005523566549551636
23770,6.548786969540553e-05
23771,7.287111269434836e-06
23772,2.628916580525152e-07
23773,0.0035309011986049054
23774,0.0011029908811763774
23775,0.0020745387733165223
23776,0.0019106619129966329
23777,0.007361411737491285
23778,7.65701764528349e-05
23779,0.00012574486311259142
23780,0.004767191501279908
23781,0.00028374047994039444
23782,1.262189602345324e-07
